Parameter Name,Value,Units
Zone 2 | Tension N | Avg,25.0,g
Zone 2 | Tension N | Min,25.0,g
Zone 2 | Tension N | Max,25.0,g
Zone 2 | Furnace DegC Actual | Avg,2005.0,
Zone 2 | Furnace DegC Actual | Min,2005.0,
Zone 2 | Furnace DegC Actual | Max,2005.0,
Zone 2 | Furnace DegC Set | Avg,2005.0,
Zone 2 | Furnace DegC Set | Min,2005.0,
Zone 2 | Furnace DegC Set | Max,2005.0,
Zone 2 | Fibre Length | Avg,5.8885000000000005,
Zone 2 | Fibre Length | Min,3.669,
Zone 2 | Fibre Length | Max,8.108,
Zone 2 | Coated Inner Diameter | Avg,167.0,
Zone 2 | Coated Inner Diameter | Min,167.0,
Zone 2 | Coated Inner Diameter | Max,167.0,
Zone 2 | Coated Outer Diameter | Avg,260.0,
Zone 2 | Coated Outer Diameter | Min,260.0,
Zone 2 | Coated Outer Diameter | Max,260.0,
Zone 2 | Pf Process Position | Avg,136.64,
Zone 2 | Pf Process Position | Min,91.5,
Zone 2 | Pf Process Position | Max,181.78,
Good Zone 2 (km from end) Start,0.03200000000000003,km
Good Zone 2 (km from end) End,4.471,km
Good Zone 2 Length,4.439,km
Good Zone 2 Fibre Length Min,3.669,km
Good Zone 2 Fibre Length Max,8.108,km
,,
,,
### WINDER & LENGTH,,
,,
Drum | Selected,,
Fiber Length | End (log end),8.14,km
Zone 1 | Fiber Length | Min,0.997,km
Zone 1 | Fiber Length | Max,2.993,km
Zone 2 | Fiber Length | Min,3.669,km
Zone 2 | Fiber Length | Max,8.108,km
,,
—,—,
CUT/SAVE Plan Source,P0313F_1.csv,
AUTO Plan Mode,Legacy import from cuts/good fiber,
Zone Length Column (log),Fibre Length,
Fiber Length End (log end),8.14,km
Fiber Length Min (log),0.0,km
Fiber Length Max (log),8.14,km
T&M Coordinate System,km_from_end = (L_end - FibreLength),
Good Zones Order,Ordered from spool end → toward start,
T&M Step 1 Action,CUT,
T&M Step 1 Length,0.032,km
T&M Step 2 Action,SAVE,
T&M Step 2 Length,4.439,km
T&M Step 2 Zone,Good Zone 1,
T&M Step 2 Fibre Length Min,0.997,km
T&M Step 2 Fibre Length Max,2.993,km
T&M Step 3 Action,CUT,
T&M Step 3 Length,0.676,km
T&M Step 4 Action,SAVE,
T&M Step 4 Length,1.996,km
T&M Step 4 Zone,Good Zone 2,
T&M Step 4 Fibre Length Min,3.669,km
T&M Step 4 Fibre Length Max,8.108,km
Total Saved Length,6.4350000000000005,km
Total Cut Length,0.7080000000000001,km
Preform Length After Draw,182.58,cm
Done Description,Speed incresed + Tension inreased for 15 min in total till stabilization back to POR Process.,
Done Timestamp,2022-11-06 08:00:00,
