Parameter Name,Value,Units
Zone 3 | Tension N | Max,28.4578,g
Zone 3 | Furnace DegC Actual | Avg,2105.0,
Zone 3 | Furnace DegC Actual | Min,2105.0,
Zone 3 | Furnace DegC Actual | Max,2105.0,
Zone 3 | Furnace DegC Set | Avg,2105.0,
Zone 3 | Furnace DegC Set | Min,2105.0,
Zone 3 | Furnace DegC Set | Max,2105.0,
Zone 3 | Fibre Length | Avg,1.087,
Zone 3 | Fibre Length | Min,1.041,
Zone 3 | Fibre Length | Max,1.133,
Zone 3 | Coated Inner Diameter | Avg,475.0,
Zone 3 | Coated Inner Diameter | Min,475.0,
Zone 3 | Coated Inner Diameter | Max,475.0,
Zone 3 | Coated Outer Diameter | Avg,560.0,
Zone 3 | Coated Outer Diameter | Min,560.0,
Zone 3 | Coated Outer Diameter | Max,560.0,
Zone 3 | Pf Process Position | Avg,179.10500000000002,
Zone 3 | Pf Process Position | Min,170.03,
Zone 3 | Pf Process Position | Max,188.18,
Good Zone 3 (km from end) Start,0.0,km
Good Zone 3 (km from end) End,0.0,km
Good Zone 3 Length,0.0,km
Good Zone 3 Fibre Length Min,1.041,km
Good Zone 3 Fibre Length Max,1.133,km
,,
,,
### WINDER & LENGTH,,
,,
Drum | Selected,,
Fiber Length | End (log end),0.844,km
Zone 1 | Fiber Length | Min,0.488,km
Zone 1 | Fiber Length | Max,0.892,km
Zone 2 | Fiber Length | Min,0.913,km
Zone 2 | Fiber Length | Max,1.023,km
Zone 3 | Fiber Length | Min,1.041,km
Zone 3 | Fiber Length | Max,1.133,km
,,
—,—,
CUT/SAVE Plan Source,P0346.2F_1.csv,
AUTO Plan Mode,Legacy import from cuts/good fiber,
Zone Length Column (log),Fibre Length,
Fiber Length End (log end),0.844,km
Fiber Length Min (log),0.0,km
Fiber Length Max (log),0.844,km
T&M Coordinate System,km_from_end = (L_end - FibreLength),
Good Zones Order,Ordered from spool end → toward start,
T&M Step 1 Action,CUT,
T&M Step 1 Length,0.01,km
T&M Step 2 Action,SAVE,
T&M Step 2 Length,0.092,km
T&M Step 2 Zone,Good Zone 1,
T&M Step 2 Fibre Length Min,0.488,km
T&M Step 2 Fibre Length Max,0.892,km
T&M Step 3 Action,CUT,
T&M Step 3 Length,0.018,km
T&M Step 4 Action,SAVE,
T&M Step 4 Length,0.11,km
T&M Step 4 Zone,Good Zone 2,
T&M Step 4 Fibre Length Min,0.913,km
T&M Step 4 Fibre Length Max,1.023,km
T&M Step 5 Action,CUT,
T&M Step 5 Length,0.021,km
T&M Step 6 Action,SAVE,
T&M Step 6 Length,0.405,km
T&M Step 6 Zone,Good Zone 3,
T&M Step 6 Fibre Length Min,1.041,km
T&M Step 6 Fibre Length Max,1.133,km
Total Saved Length,0.607,km
Total Cut Length,0.049,km
Preform Length After Draw,190.38,cm
Done Description,-,
Done Timestamp,2024-02-01 08:00:00,
