Parameter Name,Value,Units
Zone 2 | Tension N | Min,62.0,g
Zone 2 | Tension N | Max,62.0,g
Zone 2 | Fibre Length | Avg,1.8825,
Zone 2 | Fibre Length | Min,1.726,
Zone 2 | Fibre Length | Max,2.039,
Zone 2 | Coated Inner Diameter | Avg,475.0,
Zone 2 | Coated Inner Diameter | Min,475.0,
Zone 2 | Coated Inner Diameter | Max,475.0,
Zone 2 | Coated Outer Diameter | Avg,560.0,
Zone 2 | Coated Outer Diameter | Min,560.0,
Zone 2 | Coated Outer Diameter | Max,560.0,
Zone 2 | Pf Process Position | Avg,590.94,
Zone 2 | Pf Process Position | Min,549.18,
Zone 2 | Pf Process Position | Max,632.7,
Good Zone 2 (km from end) Start,0.13599999999999968,km
Good Zone 2 (km from end) End,0.44899999999999984,km
Good Zone 2 Length,0.31300000000000017,km
Good Zone 2 Fibre Length Min,1.726,km
Good Zone 2 Fibre Length Max,2.039,km
,,
,,
### WINDER & LENGTH,,
,,
Drum | Selected,,
Fiber Length | End (log end),2.175,km
Zone 1 | Fiber Length | Min,0.416,km
Zone 1 | Fiber Length | Max,1.612,km
Zone 2 | Fiber Length | Min,1.726,km
Zone 2 | Fiber Length | Max,2.039,km
,,
—,—,
CUT/SAVE Plan Source,P0301F_1.csv,
AUTO Plan Mode,Legacy import from cuts/good fiber,
Zone Length Column (log),Fibre Length,
Fiber Length End (log end),2.175,km
Fiber Length Min (log),0.0,km
Fiber Length Max (log),2.175,km
T&M Coordinate System,km_from_end = (L_end - FibreLength),
Good Zones Order,Ordered from spool end → toward start,
T&M Step 1 Action,CUT,
T&M Step 1 Length,0.136,km
T&M Step 2 Action,SAVE,
T&M Step 2 Length,0.312,km
T&M Step 2 Zone,Good Zone 1,
T&M Step 2 Fibre Length Min,0.416,km
T&M Step 2 Fibre Length Max,1.612,km
T&M Step 3 Action,CUT,
T&M Step 3 Length,0.115,km
T&M Step 4 Action,SAVE,
T&M Step 4 Length,1.196,km
T&M Step 4 Zone,Good Zone 2,
T&M Step 4 Fibre Length Min,1.726,km
T&M Step 4 Fibre Length Max,2.039,km
Total Saved Length,1.508,km
Total Cut Length,0.251,km
Preform Length After Draw,669.79,cm
Done Description,"Drawing to reach 1KW, 1 Event of trasition phenomenon",
Done Timestamp,2022-08-30 08:00:00,
